dwpf,relh,drct,sknt,alti,mslp,vsby,temp_c
24.1,24.15,260.0,7.0,29.9,1011.9,10.0,16.11111111111111
26.1,26.25,270.0,8.0,29.89,1011.6,10.0,16.11111111111111
23.0,17.39,290.0,11.0,29.89,1011.5,10.0,20.555555555555557
10.9,9.99,210.0,4.0,29.95,1013.4,10.0,21.11111111111111
18.0,15.16,210.0,3.0,29.86,1010.3,10.0,19.444444444444443
42.0,43.36,30.0,4.0,29.85,1010.3,10.0,18.333333333333332
44.0,45.05,30.0,5.0,29.99,1014.7,10.0,18.88888888888889
41.0,38.76,30.0,5.0,30.16,1020.7,10.0,19.444444444444443
36.0,27.6,0.0,0.0,30.12,1019.1,10.0,21.666666666666668
37.0,28.71,190.0,3.0,30.03,1016.0,10.0,21.666666666666668
38.0,28.85,0.0,0.0,29.98,1014.2,10.0,22.22222222222222
41.0,31.47,0.0,3.0,29.97,1013.8,10.0,22.77777777777778
42.0,31.86,0.0,0.0,30.01,1013.8,10.0,23.333333333333332
43.0,31.79,190.0,3.0,30.03,1015.8,10.0,23.88888888888889
40.0,29.26,190.0,3.0,29.94,1012.7,10.0,23.333333333333332
49.0,41.24,260.0,4.0,29.72,1005.2,10.0,23.333333333333332
50.0,49.03,210.0,8.0,29.67,1003.5,10.0,21.11111111111111
18.0,17.93,360.0,7.0,30.09,1018.6,10.0,16.666666666666668
27.0,19.92,50.0,10.0,30.19,1021.6,10.0,21.11111111111111
28.9,20.12,70.0,9.0,30.17,1020.8,10.0,22.22222222222222
44.0,39.26,70.0,10.0,30.04,1016.2,10.0,21.11111111111111
46.0,46.94,80.0,7.0,30.03,1015.8,10.0,19.444444444444443
51.0,67.19,0.0,0.0,30.03,1015.8,10.0,16.666666666666668
48.0,57.99,170.0,15.0,29.7,1004.9,10.0,17.22222222222222
28.9,37.89,270.0,7.0,30.06,1017.7,10.0,12.222222222222221
26.1,26.25,70.0,6.0,30.18,1021.7,10.0,16.11111111111111
35.0,28.51,280.0,3.0,30.11,1018.8,10.0,20.555555555555557
36.0,32.88,300.0,6.0,30.1,1018.6,10.0,18.88888888888889
32.0,19.3,100.0,5.0,30.12,1018.9,10.0,25.0
45.0,37.96,100.0,6.0,29.91,1011.9,10.0,22.22222222222222
49.0,50.4,0.0,0.0,29.86,1010.3,10.0,20.0
50.0,67.06,0.0,0.0,29.86,1010.5,10.0,16.11111111111111
39.0,50.88,0.0,4.0,30.07,1017.7,10.0,13.88888888888889
40.0,45.67,140.0,3.0,30.08,1018.1,10.0,16.11111111111111
40.0,38.32,0.0,0.0,29.99,1014.9,10.0,18.88888888888889
44.0,43.67,250.0,4.0,29.83,1009.4,10.0,19.444444444444443
45.0,48.44,270.0,6.0,29.82,1009.0,10.0,18.333333333333332
30.9,27.85,50.0,3.0,30.21,1022.6,10.0,18.333333333333332
37.0,26.12,120.0,3.0,30.2,1021.8,10.0,23.333333333333332
41.0,37.32,0.0,0.0,30.18,1021.3,10.0,20.0
41.0,37.32,0.0,0.0,30.0,1014.9,10.0,20.0
34.0,29.44,350.0,5.0,29.95,1013.4,10.0,19.444444444444443
39.0,34.53,350.0,4.0,29.91,1012.1,10.0,20.0
41.0,39.99,330.0,6.0,29.92,1012.4,10.0,18.88888888888889
45.0,49.99,260.0,9.0,29.86,1010.3,10.0,17.77777777777778
47.0,61.65,250.0,7.0,29.96,1013.7,10.0,15.555555555555555
43.0,49.52,210.0,4.0,29.99,1014.6,10.0,16.666666666666668
41.0,44.41,280.0,5.0,30.02,1015.9,10.0,17.22222222222222
40.0,38.32,170.0,5.0,30.03,1016.3,10.0,18.88888888888889
39.0,41.09,170.0,5.0,30.01,1015.5,10.0,17.22222222222222
46.0,69.3,100.0,5.0,29.86,1010.7,10.0,13.333333333333334
36.0,42.08,260.0,16.0,29.84,1009.9,10.0,15.0
38.0,42.24,110.0,6.0,30.07,1017.5,10.0,16.11111111111111
47.0,57.43,250.0,6.0,29.79,1008.0,10.0,16.666666666666668
30.0,35.54,240.0,9.0,29.94,1013.3,10.0,13.88888888888889
27.0,31.43,250.0,8.0,30.18,1021.7,10.0,13.88888888888889
23.0,25.76,210.0,5.0,30.21,1022.6,10.0,14.444444444444445
4.0,10.69,20.0,12.0,30.33,1026.8,10.0,15.0
16.0,15.39,250.0,9.0,30.34,1026.8,10.0,17.77777777777778
19.9,13.82,60.0,13.0,30.23,1023.0,10.0,22.22222222222222
23.0,13.82,170.0,3.0,30.11,1018.6,10.0,24.444444444444443
26.1,17.93,170.0,3.0,30.05,1016.6,10.0,22.22222222222222
26.1,16.81,110.0,3.0,30.04,1016.2,10.0,23.333333333333332
28.9,20.12,200.0,3.0,30.04,1016.3,10.0,22.22222222222222
36.0,27.6,310.0,4.0,29.98,1014.4,10.0,21.666666666666668
33.0,22.37,310.0,3.0,29.99,1014.5,10.0,23.333333333333332
28.9,17.65,170.0,7.0,29.91,1011.9,10.0,24.444444444444443
33.0,24.59,100.0,3.0,29.89,1011.2,10.0,21.666666666666668
45.0,36.7,100.0,3.0,30.02,1015.4,10.0,22.77777777777778
48.0,35.95,240.0,6.0,30.04,1016.2,10.0,25.0
46.0,29.23,0.0,0.0,29.94,1012.5,10.0,27.22222222222222
46.0,28.3,210.0,4.0,29.93,1012.2,10.0,27.77777777777778
46.0,29.23,0.0,0.0,29.91,1011.6,10.0,27.22222222222222
45.0,35.6,260.0,13.0,29.97,1013.8,10.0,23.333333333333332
44.0,35.46,340.0,8.0,29.87,1010.3,10.0,22.77777777777778
39.0,28.25,290.0,7.0,29.96,1013.5,10.0,23.333333333333332
28.9,18.87,40.0,8.0,30.04,1016.1,10.0,23.333333333333332
32.0,21.4,230.0,4.0,29.9,1011.5,10.0,23.333333333333332
30.0,20.34,280.0,7.0,29.89,1011.3,10.0,22.77777777777778
34.0,25.49,190.0,10.0,29.71,1004.8,10.0,21.666666666666668
50.0,72.01,230.0,6.0,29.93,1012.8,10.0,15.0
47.0,46.76,230.0,3.0,30.21,1022.1,10.0,20.0
48.0,38.43,290.0,8.0,30.14,1019.8,10.0,23.88888888888889
51.0,41.86,160.0,7.0,29.9,1011.5,10.0,24.444444444444443
49.0,41.24,240.0,6.0,29.8,1008.1,10.0,23.333333333333332
17.1,17.25,240.0,3.0,30.07,1017.6,10.0,16.666666666666668
21.9,19.19,240.0,4.0,30.0,1015.1,10.0,18.333333333333332
28.0,22.23,220.0,4.0,29.85,1009.9,10.0,20.0
28.0,24.75,290.0,9.0,29.87,1010.5,10.0,18.333333333333332
40.0,39.82,260.0,13.0,30.0,1014.9,10.0,18.333333333333332
28.0,21.4,340.0,8.0,30.16,1020.4,10.0,20.555555555555557
21.0,12.7,70.0,6.0,30.08,1017.7,10.0,24.444444444444443
30.0,17.8,70.0,9.0,29.96,1013.3,10.0,25.0
32.0,18.61,0.0,0.0,29.98,1013.9,10.0,25.555555555555557
32.0,20.63,330.0,6.0,29.94,1012.8,10.0,23.88888888888889
27.0,19.18,260.0,10.0,29.83,1009.0,10.0,21.666666666666668
28.9,18.87,220.0,7.0,30.11,1018.9,10.0,23.333333333333332
27.0,12.97,280.0,5.0,29.98,1014.1,10.0,28.333333333333332
28.9,12.69,330.0,5.0,30.0,1014.4,10.0,30.0
32.0,13.9,330.0,4.0,29.96,1013.1,10.0,30.555555555555557
30.9,13.3,290.0,9.0,29.91,1011.5,10.0,30.555555555555557
33.0,14.53,290.0,6.0,29.93,1012.3,10.0,30.555555555555557
36.0,14.88,240.0,3.0,29.94,1012.2,10.0,32.22222222222222
38.0,14.6,260.0,5.0,29.97,1013.4,10.0,33.888888888888886
32.0,12.29,260.0,4.0,30.03,1015.1,10.0,32.77777777777778
30.9,11.04,260.0,6.0,29.96,1013.0,10.0,33.888888888888886
34.0,12.51,240.0,8.0,29.97,1013.1,10.0,33.888888888888886
30.9,10.74,20.0,6.0,29.98,1013.4,10.0,34.44444444444444
30.9,10.74,20.0,3.0,29.99,1013.9,10.0,34.44444444444444
28.9,9.9,310.0,6.0,29.95,1012.4,10.0,34.44444444444444
33.0,12.07,260.0,8.0,29.86,1009.5,10.0,33.888888888888886
37.0,15.92,280.0,12.0,29.85,1009.1,10.0,31.666666666666668
47.0,32.29,270.0,9.0,29.78,1007.0,10.0,26.11111111111111
30.0,17.8,320.0,6.0,30.09,1017.8,10.0,25.0
30.9,15.66,250.0,15.0,29.85,1009.6,10.0,27.77777777777778
32.0,16.92,160.0,7.0,29.93,1012.2,10.0,27.22222222222222
34.0,17.74,240.0,11.0,29.75,1005.9,10.0,27.77777777777778
36.0,21.83,240.0,17.0,29.69,1004.2,10.0,25.555555555555557
24.1,11.1,270.0,13.0,29.9,1011.1,10.0,28.88888888888889
21.9,8.6,240.0,14.0,29.61,1001.2,10.0,31.666666666666668
19.0,8.39,220.0,21.0,29.51,997.8,10.0,30.0
27.0,18.61,350.0,3.0,29.89,1011.2,10.0,22.22222222222222
30.9,16.18,260.0,8.0,29.88,1010.5,10.0,27.22222222222222
30.9,14.26,250.0,12.0,29.68,1003.6,10.0,29.444444444444443
30.0,15.1,240.0,16.0,29.65,1002.5,10.0,27.77777777777778
18.0,8.57,240.0,4.0,29.98,1013.8,10.0,28.88888888888889
21.0,7.8,180.0,5.0,29.86,1009.6,10.0,32.77777777777778
25.0,9.52,220.0,7.0,29.9,1010.9,10.0,32.22222222222222
21.0,8.28,300.0,9.0,29.87,1010.0,10.0,31.666666666666668
30.9,14.68,230.0,12.0,29.74,1005.8,10.0,28.88888888888889
14.0,7.46,230.0,7.0,29.95,1012.8,10.0,28.333333333333332
12.9,6.21,230.0,3.0,29.86,1009.7,10.0,30.555555555555557
21.0,8.05,230.0,5.0,29.87,1009.9,10.0,32.22222222222222
30.0,10.65,230.0,6.0,29.76,1006.0,10.0,33.888888888888886
24.1,9.17,260.0,12.0,29.75,1005.9,10.0,32.22222222222222
25.0,10.14,170.0,3.0,29.85,1009.1,10.0,31.11111111111111
19.9,7.9,170.0,3.0,29.87,1010.0,10.0,31.666666666666668
21.9,7.61,250.0,10.0,29.89,1010.7,10.0,33.888888888888886
28.0,9.81,270.0,11.0,29.9,1010.7,10.0,33.888888888888886
36.0,14.42,270.0,13.0,29.87,1009.6,10.0,32.77777777777778
16.0,6.12,250.0,11.0,29.85,1008.9,10.0,33.333333333333336
18.0,6.27,270.0,8.0,29.83,1008.5,10.0,34.44444444444444
19.0,6.54,360.0,4.0,29.77,1006.2,10.0,34.44444444444444
19.9,5.98,290.0,9.0,29.66,1002.5,10.0,36.666666666666664
21.0,6.48,250.0,17.0,29.64,1001.9,10.0,36.111111111111114
16.0,6.68,250.0,12.0,29.61,1001.0,10.0,31.666666666666668
21.0,8.57,240.0,13.0,29.75,1005.6,10.0,31.11111111111111
39.0,17.22,250.0,9.0,29.57,999.4,10.0,31.666666666666668
39.0,17.83,240.0,13.0,29.55,998.8,10.0,31.11111111111111
-0.9,4.31,300.0,30.0,29.61,1001.0,10.0,26.11111111111111
16.0,7.37,300.0,30.0,29.9,1011.0,10.0,30.0
16.0,5.75,300.0,11.0,29.8,1007.4,10.0,34.44444444444444
26.1,8.24,280.0,8.0,29.79,1006.8,10.0,35.55555555555556
30.0,9.1,280.0,5.0,29.83,1008.3,10.0,36.666666666666664
27.0,7.16,250.0,10.0,29.82,1007.7,10.0,38.888888888888886
30.0,7.18,170.0,8.0,29.69,1003.0,10.0,41.111111111111114
26.1,6.29,180.0,10.0,29.57,999.1,10.0,40.55555555555556
35.0,13.53,210.0,26.0,29.55,998.5,10.0,33.333333333333336
36.0,18.66,250.0,12.0,29.69,1004.0,10.0,28.333333333333332
35.0,23.35,250.0,4.0,29.86,1010.1,10.0,23.88888888888889
41.0,26.55,230.0,13.0,29.99,1014.2,10.0,25.555555555555557
46.0,22.54,280.0,9.0,29.91,1011.4,10.0,31.666666666666668
38.0,13.27,250.0,9.0,29.77,1006.3,10.0,35.55555555555556
30.0,9.41,210.0,6.0,29.64,1001.7,10.0,36.111111111111114
30.0,10.01,260.0,17.0,29.62,1001.0,10.0,35.0
36.0,15.31,270.0,21.0,29.69,1003.7,10.0,31.666666666666668
23.0,11.31,240.0,18.0,29.71,1004.5,10.0,27.77777777777778
32.0,14.91,200.0,10.0,29.71,1004.5,10.0,29.444444444444443
15.1,7.34,300.0,11.0,29.75,1005.6,10.0,29.444444444444443
21.0,9.46,300.0,3.0,29.82,1008.2,10.0,29.444444444444443
25.0,8.67,300.0,14.0,29.75,1005.7,10.0,33.888888888888886
23.0,6.43,260.0,9.0,29.79,1006.6,10.0,37.77777777777778
25.0,6.41,310.0,15.0,29.78,1006.4,10.0,39.44444444444444
23.0,5.9,310.0,8.0,29.79,1006.7,10.0,39.44444444444444
25.0,5.66,250.0,14.0,29.63,1001.0,10.0,41.666666666666664
26.1,6.49,230.0,18.0,29.56,998.7,10.0,40.0
21.9,6.92,220.0,15.0,29.6,1000.3,10.0,35.55555555555556
28.0,8.92,270.0,8.0,29.87,1009.6,10.0,35.55555555555556
24.1,6.74,290.0,6.0,29.8,1007.0,10.0,37.77777777777778
18.0,4.77,210.0,9.0,29.69,1003.4,10.0,39.44444444444444
18.0,5.2,310.0,11.0,29.69,1003.2,10.0,37.77777777777778
36.0,10.93,170.0,12.0,29.71,1004.0,10.0,37.77777777777778
30.9,9.44,190.0,12.0,29.72,1004.1,10.0,36.666666666666664
35.0,10.55,240.0,5.0,29.73,1004.8,10.0,37.77777777777778
34.0,8.44,270.0,6.0,29.73,1004.3,10.0,41.111111111111114
36.0,8.85,260.0,8.0,29.71,1003.6,10.0,41.666666666666664
38.0,9.54,260.0,11.0,29.71,1003.7,10.0,41.666666666666664
40.0,10.65,250.0,10.0,29.76,1005.4,10.0,41.111111111111114
41.0,11.42,310.0,11.0,29.73,1004.4,10.0,40.55555555555556
30.0,7.62,310.0,6.0,29.76,1005.4,10.0,40.0
33.0,8.36,270.0,8.0,29.66,1002.3,10.0,40.55555555555556
33.0,8.64,270.0,15.0,29.65,1001.9,10.0,40.0
36.0,10.64,220.0,11.0,29.7,1003.6,10.0,38.333333333333336
30.0,9.41,240.0,15.0,29.68,1003.0,10.0,36.111111111111114
7.0,3.73,270.0,7.0,29.77,1006.2,10.0,35.0
4.0,2.7,270.0,8.0,29.78,1006.3,10.0,38.333333333333336
12.9,3.37,280.0,7.0,29.78,1006.4,10.0,41.666666666666664
12.9,3.28,250.0,14.0,29.78,1006.1,10.0,42.22222222222222
21.0,4.53,280.0,10.0,29.69,1003.2,10.0,42.77777777777778
28.0,5.72,290.0,8.0,29.63,1001.2,10.0,43.888888888888886
35.0,6.42,260.0,10.0,29.63,1000.9,10.0,47.22222222222222
36.0,6.3,0.0,0.0,29.65,1001.6,10.0,48.333333333333336
33.0,5.76,320.0,5.0,29.63,1000.7,10.0,47.77777777777778
35.0,6.58,260.0,15.0,29.55,998.1,10.0,46.666666666666664
45.0,10.91,250.0,12.0,29.68,1002.7,10.0,44.44444444444444
42.0,8.93,250.0,10.0,29.66,1001.9,10.0,46.111111111111114
38.0,7.78,260.0,11.0,29.63,1001.0,10.0,45.55555555555556
37.0,7.51,270.0,14.0,29.73,1004.1,10.0,45.55555555555556
42.0,10.02,270.0,15.0,29.73,1004.3,10.0,43.888888888888886
23.0,5.07,250.0,10.0,29.67,1002.4,10.0,42.22222222222222
39.0,9.96,270.0,11.0,29.66,1002.1,10.0,41.666666666666664
30.0,6.77,270.0,11.0,29.71,1003.8,10.0,42.22222222222222
28.9,5.78,340.0,7.0,29.72,1004.2,10.0,44.44444444444444
28.9,6.29,340.0,6.0,29.71,1003.8,10.0,42.77777777777778
44.0,12.12,280.0,12.0,29.84,1008.2,10.0,41.666666666666664
45.0,11.56,250.0,10.0,29.82,1007.3,10.0,43.333333333333336
43.0,10.11,260.0,14.0,29.77,1005.8,10.0,44.44444444444444
43.0,10.37,270.0,15.0,29.76,1005.3,10.0,43.888888888888886
47.0,10.73,150.0,10.0,29.81,1007.0,10.0,46.111111111111114
41.0,8.56,350.0,6.0,29.7,1003.2,10.0,46.111111111111114
57.0,19.06,220.0,8.0,29.79,1006.3,10.0,42.22222222222222
55.0,17.73,280.0,14.0,29.71,1003.6,10.0,42.22222222222222
54.0,17.09,260.0,16.0,29.71,1003.5,10.0,42.22222222222222
58.0,20.21,230.0,11.0,29.81,1007.0,10.0,41.666666666666664
54.0,17.09,290.0,12.0,29.8,1006.7,10.0,42.22222222222222
56.0,18.8,250.0,11.0,29.78,1006.0,10.0,41.666666666666664
60.0,21.87,200.0,6.0,29.85,1008.4,10.0,41.666666666666664
59.0,22.3,50.0,13.0,29.78,1006.3,10.0,40.55555555555556
60.0,25.44,360.0,7.0,29.73,1004.5,10.0,38.888888888888886
66.0,32.36,220.0,8.0,29.83,1007.8,10.0,38.333333333333336
67.0,35.36,260.0,4.0,29.91,1010.7,10.0,37.22222222222222
61.0,27.15,320.0,7.0,29.86,1009.0,10.0,38.333333333333336
61.0,26.27,240.0,8.0,29.78,1006.4,10.0,38.888888888888886
59.0,22.3,250.0,12.0,29.78,1006.4,10.0,40.55555555555556
61.0,27.15,300.0,6.0,29.73,1004.7,10.0,38.333333333333336
60.0,25.44,310.0,10.0,29.73,1004.7,10.0,38.888888888888886
63.0,29.14,220.0,6.0,29.9,1010.5,10.0,38.333333333333336
59.0,22.3,240.0,12.0,29.9,1010.3,10.0,40.55555555555556
55.0,17.73,270.0,10.0,29.77,1005.8,10.0,42.22222222222222
54.0,18.13,240.0,4.0,29.74,1004.7,10.0,41.111111111111114
59.0,24.46,290.0,13.0,29.82,1007.7,10.0,38.888888888888886
65.0,35.05,290.0,3.0,29.86,1009.2,10.0,36.111111111111114
62.0,24.9,110.0,7.0,29.81,1007.3,10.0,40.55555555555556
59.0,22.3,110.0,4.0,29.77,1005.7,10.0,40.55555555555556
64.0,31.01,80.0,15.0,29.84,1008.4,10.0,37.77777777777778
63.0,27.44,170.0,4.0,29.83,1008.4,10.0,39.44444444444444
66.0,32.36,170.0,3.0,29.84,1008.2,10.0,38.333333333333336
53.0,19.75,310.0,7.0,29.81,1007.1,10.0,38.888888888888886
50.0,16.59,200.0,7.0,29.78,1006.2,10.0,40.0
40.0,10.65,170.0,6.0,29.82,1007.3,10.0,41.111111111111114
42.0,11.23,230.0,3.0,29.81,1007.1,10.0,41.666666666666664
44.0,11.17,230.0,3.0,29.8,1006.7,10.0,43.333333333333336
44.0,11.81,0.0,0.0,29.75,1005.0,10.0,42.22222222222222
56.0,19.42,0.0,3.0,29.71,1003.7,10.0,41.111111111111114
58.0,21.44,220.0,6.0,29.69,1003.2,10.0,40.55555555555556
64.0,30.18,250.0,6.0,29.75,1005.3,10.0,38.333333333333336
56.0,21.88,260.0,10.0,29.7,1003.4,10.0,38.888888888888886
55.0,21.89,250.0,10.0,29.68,1002.9,10.0,38.333333333333336
40.0,12.4,190.0,9.0,29.8,1007.0,10.0,38.333333333333336
28.0,7.26,190.0,5.0,29.86,1009.0,10.0,39.44444444444444
38.0,10.45,190.0,4.0,29.84,1008.4,10.0,40.0
47.0,14.3,280.0,7.0,29.82,1007.4,10.0,40.55555555555556
48.0,15.91,270.0,13.0,29.75,1005.3,10.0,39.44444444444444
47.0,15.27,210.0,8.0,29.88,1009.4,10.0,39.44444444444444
47.0,13.48,210.0,4.0,29.84,1008.2,10.0,41.666666666666664
55.0,18.2,220.0,8.0,29.78,1006.0,10.0,41.666666666666664
57.0,21.45,210.0,6.0,29.74,1004.8,10.0,40.0
49.0,14.53,290.0,8.0,29.7,1003.3,10.0,41.666666666666664
52.0,15.42,290.0,5.0,29.79,1006.4,10.0,42.77777777777778
52.0,15.42,290.0,3.0,29.77,1005.7,10.0,42.77777777777778
48.0,13.29,170.0,10.0,29.82,1007.4,10.0,42.77777777777778
46.0,12.69,40.0,4.0,29.75,1005.0,10.0,42.22222222222222
51.0,15.36,190.0,5.0,29.73,1004.4,10.0,42.22222222222222
51.0,16.29,0.0,0.0,29.71,1003.6,10.0,41.111111111111114
44.0,11.17,0.0,5.0,29.72,1003.9,10.0,43.333333333333336
44.0,12.52,0.0,0.0,29.7,1003.5,10.0,41.111111111111114
62.0,27.31,260.0,4.0,29.87,1009.5,10.0,38.888888888888886
61.0,24.75,240.0,8.0,29.8,1006.8,10.0,40.0
54.0,18.13,0.0,0.0,29.78,1006.3,10.0,41.111111111111114
47.0,13.13,170.0,9.0,29.87,1009.0,10.0,42.22222222222222
45.0,13.31,220.0,5.0,29.77,1005.7,10.0,40.55555555555556
59.0,26.78,240.0,12.0,29.73,1004.7,10.0,37.22222222222222
57.0,29.14,290.0,7.0,29.8,1007.1,10.0,34.44444444444444
57.0,20.76,180.0,6.0,29.79,1006.7,10.0,40.55555555555556
53.0,17.54,180.0,5.0,29.84,1008.3,10.0,41.111111111111114
50.0,14.75,290.0,7.0,29.76,1005.5,10.0,42.22222222222222
51.0,15.77,280.0,13.0,29.7,1003.3,10.0,41.666666666666664
52.0,18.47,270.0,8.0,29.66,1001.9,10.0,39.44444444444444
46.0,17.64,270.0,4.0,29.73,1004.8,10.0,36.111111111111114
46.0,18.76,290.0,11.0,29.7,1003.8,10.0,35.0
40.0,13.96,220.0,12.0,29.84,1008.4,10.0,36.111111111111114
30.9,9.44,190.0,11.0,29.83,1008.2,10.0,36.666666666666664
34.0,10.41,270.0,9.0,29.72,1004.4,10.0,37.22222222222222
40.0,13.13,190.0,6.0,29.73,1004.9,10.0,37.22222222222222
41.0,14.57,240.0,14.0,29.64,1001.6,10.0,36.111111111111114
37.0,13.71,250.0,11.0,29.62,1001.2,10.0,34.44444444444444
42.0,22.2,300.0,9.0,29.65,1002.2,10.0,29.444444444444443
21.0,9.74,290.0,11.0,29.78,1006.7,10.0,28.88888888888889
17.1,7.01,290.0,3.0,29.69,1003.9,10.0,31.666666666666668
19.0,7.87,300.0,9.0,29.74,1005.4,10.0,31.11111111111111
23.0,8.49,210.0,6.0,29.83,1008.2,10.0,32.77777777777778
38.0,14.6,250.0,7.0,29.79,1007.1,10.0,33.888888888888886
46.0,18.13,250.0,5.0,29.79,1007.0,10.0,35.55555555555556
37.0,12.05,260.0,7.0,29.78,1006.4,10.0,36.666666666666664
32.0,9.87,240.0,9.0,29.61,1000.9,10.0,36.666666666666664
33.0,11.34,280.0,10.0,29.6,1000.9,10.0,35.0
30.9,10.38,190.0,6.0,29.76,1006.0,10.0,35.0
47.0,17.65,190.0,4.0,29.85,1008.9,10.0,36.666666666666664
38.0,12.91,270.0,6.0,29.78,1006.4,10.0,36.111111111111114
21.0,6.66,230.0,9.0,29.8,1007.2,10.0,35.55555555555556
15.1,5.17,230.0,5.0,29.73,1005.0,10.0,35.55555555555556
18.0,6.45,0.0,0.0,29.61,1001.1,10.0,33.888888888888886
21.9,8.1,350.0,5.0,29.6,1000.5,10.0,32.77777777777778
30.0,11.33,350.0,5.0,29.87,1009.8,10.0,32.77777777777778
39.0,13.85,250.0,6.0,29.78,1006.4,10.0,35.55555555555556
37.0,14.09,290.0,11.0,29.77,1006.3,10.0,33.888888888888886
33.0,11.74,290.0,4.0,29.87,1009.6,10.0,34.44444444444444
32.0,11.55,230.0,7.0,29.92,1011.6,10.0,33.888888888888886
16.0,5.56,0.0,0.0,30.02,1014.9,10.0,35.0
36.0,11.58,240.0,5.0,29.96,1012.7,10.0,36.666666666666664
47.0,18.76,350.0,4.0,29.92,1011.1,10.0,35.55555555555556
39.0,14.33,350.0,5.0,29.87,1009.6,10.0,35.0
35.0,12.29,350.0,5.0,29.73,1004.7,10.0,35.0
43.0,18.94,280.0,12.0,29.71,1004.0,10.0,32.77777777777778
43.0,23.66,280.0,5.0,29.95,1012.6,10.0,28.88888888888889
23.0,8.49,240.0,7.0,30.07,1016.8,10.0,32.77777777777778
24.1,7.59,260.0,7.0,30.0,1014.3,10.0,35.55555555555556
25.0,7.41,100.0,7.0,29.99,1013.7,10.0,36.666666666666664
28.9,10.18,140.0,5.0,29.97,1012.9,10.0,33.888888888888886
30.9,11.04,240.0,9.0,29.8,1007.3,10.0,33.888888888888886
25.0,9.52,0.0,0.0,29.84,1008.9,10.0,32.22222222222222
26.1,9.66,200.0,5.0,29.8,1007.3,10.0,32.77777777777778
30.0,11.33,200.0,3.0,29.78,1006.6,10.0,32.77777777777778
30.0,12.46,290.0,6.0,29.77,1006.4,10.0,31.11111111111111
37.0,19.41,10.0,5.0,29.7,1004.2,10.0,28.333333333333332
45.0,26.46,10.0,5.0,29.84,1009.0,10.0,28.333333333333332
55.0,40.83,120.0,8.0,29.97,1013.4,10.0,27.22222222222222
51.0,36.44,220.0,3.0,30.01,1014.8,10.0,26.666666666666668
51.0,35.38,290.0,4.0,29.87,1010.1,10.0,27.22222222222222
49.0,34.81,270.0,8.0,29.87,1010.0,10.0,26.11111111111111
43.0,26.08,10.0,3.0,29.99,1014.0,10.0,27.22222222222222
45.0,28.99,210.0,4.0,30.01,1015.0,10.0,26.666666666666668
49.0,30.65,250.0,4.0,29.96,1012.9,10.0,28.333333333333332
47.0,26.66,170.0,5.0,29.89,1010.6,10.0,29.444444444444443
45.0,24.81,240.0,4.0,29.85,1009.5,10.0,29.444444444444443
34.0,16.63,20.0,5.0,29.9,1011.2,10.0,28.88888888888889
30.0,14.16,0.0,0.0,29.97,1013.5,10.0,28.88888888888889
33.0,14.53,0.0,5.0,30.0,1014.4,10.0,30.555555555555557
30.0,13.75,0.0,0.0,29.96,1013.2,10.0,29.444444444444443
27.0,12.97,310.0,3.0,29.93,1012.1,10.0,28.333333333333332
27.0,12.16,220.0,3.0,29.9,1011.0,10.0,29.444444444444443
30.9,16.67,220.0,3.0,29.89,1010.8,10.0,26.666666666666668
30.9,18.46,0.0,0.0,30.05,1016.5,10.0,25.0
21.0,10.39,50.0,3.0,29.93,1012.1,10.0,27.77777777777778
23.0,13.32,70.0,3.0,29.98,1014.2,10.0,25.0
24.1,13.45,300.0,6.0,30.03,1015.9,10.0,25.555555555555557
26.1,10.61,300.0,4.0,30.05,1016.3,10.0,31.11111111111111
36.0,16.89,0.0,0.0,29.95,1012.6,10.0,30.0
34.0,15.6,250.0,4.0,29.85,1009.4,10.0,30.0
34.0,16.16,290.0,3.0,30.0,1014.4,10.0,29.444444444444443
27.0,11.02,0.0,0.0,29.93,1012.2,10.0,31.11111111111111
32.0,17.42,240.0,4.0,29.91,1011.7,10.0,26.666666666666668
28.9,18.87,0.0,0.0,29.97,1013.8,10.0,23.333333333333332
30.0,18.46,0.0,3.0,30.02,1015.3,10.0,24.444444444444443
33.0,21.56,0.0,3.0,30.01,1014.8,10.0,23.88888888888889
35.0,22.66,180.0,4.0,29.95,1013.0,10.0,24.444444444444443
38.0,20.11,0.0,0.0,29.93,1012.1,10.0,28.333333333333332
40.0,23.82,330.0,4.0,29.92,1012.0,10.0,26.666666666666668
41.0,27.53,290.0,7.0,29.84,1009.4,10.0,25.0
27.0,22.15,270.0,9.0,29.89,1011.3,10.0,19.444444444444443
21.9,14.11,340.0,3.0,30.04,1016.1,10.0,23.333333333333332
30.9,25.02,220.0,3.0,30.05,1016.6,10.0,20.0
15.1,14.34,0.0,0.0,30.24,1023.4,10.0,18.333333333333332
14.0,9.39,60.0,7.0,30.2,1021.7,10.0,24.444444444444443
9.0,7.25,50.0,12.0,30.17,1020.3,10.0,25.0
8.1,7.22,0.0,0.0,30.15,1020.0,10.0,24.444444444444443
9.0,7.75,100.0,5.0,30.12,1019.0,10.0,23.88888888888889
9.0,7.52,260.0,3.0,29.93,1012.2,10.0,24.444444444444443
19.0,12.85,220.0,6.0,29.93,1012.6,10.0,22.77777777777778
19.9,14.24,130.0,6.0,30.14,1019.5,10.0,21.666666666666668
12.9,11.69,270.0,4.0,30.02,1015.6,10.0,20.0
